3.500000,2.500000,-0.500000,Wall,1.000000,1.000000,1.000000,true
3.500000,1.500000,-1.500000,Wall,1.000000,1.000000,1.000000,true
3.500000,1.500000,-2.500000,Wall,1.000000,1.000000,1.000000,true
3.500000,2.500000,-1.500000,Wall,1.000000,1.000000,1.000000,true
-2.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-0.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-1.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-2.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-3.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-3.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-1.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-1.500000,0.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
3.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
3.500000,1.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
3.500000,2.500000,-2.500000,Wall,1.000000,1.000000,1.000000,true
3.500000,2.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
2.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
1.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
0.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-0.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-1.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-2.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-3.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-4.500000,0.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
-5.500000,0.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
-6.500000,0.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
-10.000000,0.000000,0.000000,Plane,6.000000,1.000000,8.000000,true
-4.500000,1.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
-7.500000,1.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
3.500000,0.500000,2.500000,Wall,1.000000,1.000000,1.000000,true
-5.500000,1.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
-6.500000,1.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
-7.500000,0.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-8.500000,0.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-9.500000,0.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-10.500000,0.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-10.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-9.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-8.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-7.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-11.500000,0.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-11.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-12.500000,0.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-12.500000,1.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-7.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-8.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-9.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-10.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-11.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-12.500000,2.500000,3.500000,Wall,1.000000,1.000000,1.000000,true
-7.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-8.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-9.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-10.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-11.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-12.500000,0.500000,-3.500000,Wall,1.000000,1.000000,1.000000,true
-3.500000,0.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
-3.500000,1.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
-7.500000,0.500000,0.500000,Cube,1.000000,1.000000,1.000000,true
